SO Name,NESLI2 SAGE Premier 2012_2012,,,,,,,,,,,,,,,,,,,
SO Identifier,SAGE_collection_2012_2012_Nesli2,,,,,,,,,,,,,,,,,,,
Provider,SAGE,,,,,,,,,,,,,,,,,,,
Package Identifier,SAGE Premier,,,,,,,,,,,,,,,,,,,
Package Name,SAGE Premier,,,,,,,,,,,,,,,,,,,
Agreement Term Start Year,2012,,,,,,,,,,,,,,,,,,,
Agreement Term End Year,2012,,,,,,,,,,,,,,,,,,,
Consortium,NESLI2,,,,,,,,,,,,,,,,,,,
Number of Proprietary_ID columns,0,,,,,,,,,,,,,,,,,,,
Number of Platforms listed,2,,,,,,,,,,,,,,,,,,,
publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name,DOI,platform_name,platform_role,platform_title_url,platform_name,platform_role,platform_title_url
Journal of Research in Nursing,1744-9871,1744-988X,1999-01,4,1,,,,jrn,,full text,,SAGE,,SAGE Journals,host,http://jrn.SAGEpub.com/,Highwire,administrative,
Journal of Sandwich Structures and Materials,1099-6362,1530-7972,1999-01,1,1,,,,jsm,,full text,,SAGE,,SAGE Journals,host,http://jsm.SAGEpub.com/,Highwire,administrative,
Journal of Sociology,1440-7833,1741-2978,1999-01,35,1,,,,jos,,full text,,SAGE,,SAGE Journals,host,http://jos.SAGEpub.com/,Highwire,administrative,
Journal of Teacher Education,0022-4871,1552-7816,1999-01,50,1,,,,jte,,full text,,SAGE,,SAGE Journals,host,http://jte.SAGEpub.com/,Highwire,administrative,
Journal of Theoretical Politics,0951-6298,1460-3667,1999-01,11,1,,,,jtp,,full text,,SAGE,,SAGE Journals,host,http://jtp.SAGEpub.com/,Highwire,administrative,
Journal of Thermoplastic Composite Materials,0892-7057,1530-7980,1999-01,12,1,,,,jtc,,full text,,SAGE,,SAGE Journals,host,http://jtc.SAGEpub.com/,Highwire,administrative,
Journal of Transcultural Nursing,1043-6596,1552-7832,1999-01,10,1,,,,tcn,,full text,,SAGE,,SAGE Journals,host,http://tcn.SAGEpub.com/,Highwire,administrative,
Journal of Urban History,0096-1442,1552-6771,1999-01,25,2,,,,juh,,full text,,SAGE,,SAGE Journals,host,http://juh.SAGEpub.com/,Highwire,administrative,
Journal of Vacation Marketing,1356-7667,1479-1870,1999-01,5,1,,,,jvm,,full text,,SAGE,,SAGE Journals,host,http://jvm.SAGEpub.com/,Highwire,administrative,
Journal of Vibration and Control,1077-5463,1741-2986,1999-01,5,1,,,,jvc,,full text,,SAGE,,SAGE Journals,host,http://jvc.SAGEpub.com/,Highwire,administrative,
Labor Studies Journal,0160-449X,1538-9758,1999-01,23,4,,,,lsj,,full text,,SAGE,,SAGE Journals,host,http://lsj.SAGEpub.com/,Highwire,administrative,
Language Teaching Research,1362-1688,1477-0954,1999-01,3,1,,,,ltr,,full text,,SAGE,,SAGE Journals,host,http://ltr.SAGEpub.com/,Highwire,administrative,
Language Testing,0265-5322,1477-0946,1999-01,16,1,,,,ltj,,full text,,SAGE,,SAGE Journals,host,http://ltj.SAGEpub.com/,Highwire,administrative,
Latin American Perspectives,0094-582X,1552-678X,1999-01,26,1,,,,lap,,full text,,SAGE,,SAGE Journals,host,http://lap.SAGEpub.com/,Highwire,administrative,
Lighting Research & Technology,1477-1535,1477-0938,1999-01,31,1,,,,lrt,,full text,,SAGE,,SAGE Journals,host,http://lrt.SAGEpub.com/,Highwire,administrative,
Lupus,0961-2033,1477-0962,1999-01,8,1,,,,lup,,full text,,SAGE,,SAGE Journals,host,http://lup.SAGEpub.com/,Highwire,administrative,
Management in Education,0892-0206,1741-9883,1999-01,13,1,,,,mie,,full text,,SAGE,,SAGE Journals,host,http://mie.SAGEpub.com/,Highwire,administrative,
"Media, Culture & Society",0163-4437,1460-3675,1999-01,21,1,,,,mcs,,full text,,SAGE,,SAGE Journals,host,http://mcs.SAGEpub.com/,Highwire,administrative,
Medical Decision Making,0272-989X,1552-681X,1999-01,19,1,,,,mdm,,full text,,SAGE,,SAGE Journals,host,http://mdm.SAGEpub.com/,Highwire,administrative,
Men and Masculinities,1097-184X,1552-6828,1999-01,1,3,,,,jmm,,full text,,SAGE,,SAGE Journals,host,http://jmm.SAGEpub.com/,Highwire,administrative,
Modern China,0097-7004,1552-6836,1999-01,25,1,,,,mcx,,full text,,SAGE,,SAGE Journals,host,http://mcx.SAGEpub.com/,Highwire,administrative,
Music Educators Journal,0027-4321,1945-0087,1999-01,85,4,,,,mej,,full text,,SAGE,,SAGE Journals,host,http://mej.SAGEpub.com/,Highwire,administrative,
NASSP Bulletin,0192-6365,1930-1405,1999-01,83,603,,,,bul,,full text,,SAGE,,SAGE Journals,host,http://bul.SAGEpub.com/,Highwire,administrative,
National Institute Economic Review,0027-9501,1741-3036,1999-01,167,1,,,,ner,,full text,,SAGE,,SAGE Journals,host,http://ner.SAGEpub.com/,Highwire,administrative,
Nursing Ethics,0969-7330,1477-0989,1999-01,6,1,,,,nej,,full text,,SAGE,,SAGE Journals,host,http://nej.SAGEpub.com/,Highwire,administrative,
Nursing Science Quarterly,0894-3184,1552-7409,1999-01,12,1,,,,nsq,,full text,,SAGE,,SAGE Journals,host,http://nsq.SAGEpub.com/,Highwire,administrative,
Organization Studies,0170-8406,1741-3044,1999-01,20,1,,,,oss,,full text,,SAGE,,SAGE Journals,host,http://oss.SAGEpub.com/,Highwire,administrative,
Organizational Research Methods,1094-4281,1552-7425,1999-01,2,1,,,,orm,,full text,,SAGE,,SAGE Journals,host,http://orm.SAGEpub.com/,Highwire,administrative,
Palliative Medicine,0269-2163,1477-030X,1999-01,13,1,,,,pmj,,full text,,SAGE,,SAGE Journals,host,http://pmj.SAGEpub.com/,Highwire,administrative,
Party Politics,1354-0688,1460-3683,1999-01,5,1,,,,ppq,,full text,,SAGE,,SAGE Journals,host,http://ppq.SAGEpub.com/,Highwire,administrative,
Perfusion,0267-6591,1477-111X,1999-01,14,1,,,,prf,,full text,,SAGE,,SAGE Journals,host,http://prf.SAGEpub.com/,Highwire,administrative,
Personality and Social Psychology Bulletin,0146-1672,1552-7433,1999-01,25,1,,,,psp,,full text,,SAGE,,SAGE Journals,host,http://psp.SAGEpub.com/,Highwire,administrative,
Perspectives in Vascular Surgery and Endovascular Therapy,1531-0035,1521-5768,1999-01,10,1,,,,pvs,,full text,,SAGE,,SAGE Journals,host,http://pvs.SAGEpub.com/,Highwire,administrative,
Philosophy & Social Criticism,0191-4537,1461-734X,1999-01,25,1,,,,psc,,full text,,SAGE,,SAGE Journals,host,http://psc.SAGEpub.com/,Highwire,administrative,
Political Science,0032-3187,2041-0611,1999-01,50,2,,,,pnz,,full text,,SAGE,,SAGE Journals,host,http://pnz.SAGEpub.com/,Highwire,administrative,
Psychological Science,0956-7976,1467-9280,1999-01,10,1,,,,pss,,full text,,SAGE,,SAGE Journals,host,http://pss.SAGEpub.com/,Highwire,administrative,
Public Finance Review,1091-1421,1552-7530,1999-01,27,1,,,,pfr,,full text,,SAGE,,SAGE Journals,host,http://pfr.SAGEpub.com/,Highwire,administrative,
Public Policy and Administration,0952-0767,1749-4192,1999-01,14,1,,,,ppa,,full text,,SAGE,,SAGE Journals,host,http://ppa.SAGEpub.com/,Highwire,administrative,
Public Understanding of Science,0963-6625,1361-6609,1999-01,8,1,,,,pus,,full text,,SAGE,,SAGE Journals,host,http://pus.SAGEpub.com/,Highwire,administrative,
Public Works Management & Policy,1087-724X,1552-7549,1999-01,3,3,,,,pwm,,full text,,SAGE,,SAGE Journals,host,http://pwm.SAGEpub.com/,Highwire,administrative,
Qualitative Health Research,1049-7323,1552-7557,1999-01,9,1,,,,qhr,,full text,,SAGE,,SAGE Journals,host,http://qhr.SAGEpub.com/,Highwire,administrative,
Rehabilitation Counseling Bulletin,0034-3552,1538-4853,1999-01,43,1,,,,rcb,,full text,,SAGE,,SAGE Journals,host,http://rcb.SAGEpub.com/,Highwire,administrative,
Remedial and Special Education,0741-9325,1538-4756,1999-01,20,1,,,,rse,,full text,,SAGE,,SAGE Journals,host,http://rse.SAGEpub.com/,Highwire,administrative,
Reproductive Sciences,1933-7191,1933-7205,1999-01,6,1,,,,rsx,,full text,,SAGE,,SAGE Journals,host,http://rsx.SAGEpub.com/,Highwire,administrative,
Research on Aging,0164-0275,1552-7573,1999-01,21,1,,,,roa,,full text,,SAGE,,SAGE Journals,host,http://roa.SAGEpub.com/,Highwire,administrative,
Research on Social Work Practice,1049-7315,1552-7581,1999-01,9,1,,,,rsw,,full text,,SAGE,,SAGE Journals,host,http://rsw.SAGEpub.com/,Highwire,administrative,
Review of Educational Research  ,0034-6543,1935-1046,1999-01,69,1,,,,rer,,full text,,SAGE,,SAGE Journals,host,http://rer.SAGEpub.com/,Highwire,administrative,
Review of Public Personnel Administration,0734-371X,1552-759X,1999-01,19,1,,,,rop,,full text,,SAGE,,SAGE Journals,host,http://rop.SAGEpub.com/,Highwire,administrative,
Review of Research in Education  ,0091-732X,1935-1038,1999-01,24,1,,,,rre,,full text,,SAGE,,SAGE Journals,host,http://rre.SAGEpub.com/,Highwire,administrative,
Scandinavian Journal of Public Health,1403-4948,1651-1905,1999-01,27,1,,,,sjp,,full text,,SAGE,,SAGE Journals,host,http://sjp.SAGEpub.com/,Highwire,administrative,
"Science, Technology & Human Values",0162-2439,1552-8251,1999-01,24,1,,,,sth,,full text,,SAGE,,SAGE Journals,host,http://sth.SAGEpub.com/,Highwire,administrative,
Second Language Research,0267-6583,1477-0326,1999-01,15,1,,,,slr,,full text,,SAGE,,SAGE Journals,host,http://slr.SAGEpub.com/,Highwire,administrative,
Sexual Abuse,1079-0632,1573-286X,1999-01,11,1,,,,sax,,full text,,SAGE,,SAGE Journals,host,http://sax.SAGEpub.com/,Highwire,administrative,
SIMULATION,0037-5497,1741-3133,1999-01,72,1,,,,sim,,full text,,SAGE,,SAGE Journals,host,http://sim.SAGEpub.com/,Highwire,administrative,
Studies in Christian Ethics ,0953-9468,1745-5235,1999-01,12,1,,,,sce,,full text,,SAGE,,SAGE Journals,host,http://sce.SAGEpub.com/,Highwire,administrative,
Teacher Education and Special Education,0888-4064,1944-4931,1999-01,22,1,,,,tes,,full text,,SAGE,,SAGE Journals,host,http://tes.SAGEpub.com/,Highwire,administrative,
Textile Research Journal,0040-5175,1746-7748,1999-01,69,1,,,,trj,,full text,,SAGE,,SAGE Journals,host,http://trj.SAGEpub.com/,Highwire,administrative,
The American Journal of Sports Medicine,0363-5465,1552-3365,1999-01,27,1,,,,ajs,,full text,,SAGE,,SAGE Journals,host,http://ajs.SAGEpub.com/,Highwire,administrative,
The ANNALS of the American Academy of Political and Social Science,0002-7162,1552-3349,1999-01,561,1,,,,ann,,full text,,SAGE,,SAGE Journals,host,http://ann.SAGEpub.com/,Highwire,administrative,
The Counseling Psychologist ,0011-0000,1552-3861,1999-01,27,1,,,,tcp,,full text,,SAGE,,SAGE Journals,host,http://tcp.SAGEpub.com/,Highwire,administrative,
The Diabetes Educator ,0145-7217,1554-6063,1999-01,25,1,,,,tde,,full text,,SAGE,,SAGE Journals,host,http://tde.SAGEpub.com/,Highwire,administrative,
The Family Journal ,1066-4807,1552-3950,1999-01,7,1,,,,tfj,,full text,,SAGE,,SAGE Journals,host,http://tfj.SAGEpub.com/,Highwire,administrative,
The Holocene,0959-6836,1477-0911,1999-01,9,1,,,,hol,,full text,,SAGE,,SAGE Journals,host,http://hol.SAGEpub.com/,Highwire,administrative,
The International Journal of Press/Politics,1940-1612,1940-1620,1999-01,4,1,,,,hij,,full text,,SAGE,,SAGE Journals,host,http://hij.SAGEpub.com/,Highwire,administrative,
The Journal of Business Communication,0021-9435,1552-4582,1999-01,36,1,,,,job,,full text,,SAGE,,SAGE Journals,host,http://job.SAGEpub.com/,Highwire,administrative,
The Journal of Clinical Pharmacology,0091-2700,1552-4604,1999-01,39,1,,,,jcp,,full text,,SAGE,,SAGE Journals,host,http://jcp.SAGEpub.com/,Highwire,administrative,
The Journal of Commonwealth Literature,0021-9894,1741-6442,1999-01,34,1,,,,jcl,,full text,,SAGE,,SAGE Journals,host,http://jcl.SAGEpub.com/,Highwire,administrative,
The Journal of Special Education,0022-4669,1538-4764,1999-01,32,4,,,,sed,,full text,,SAGE,,SAGE Journals,host,http://sed.SAGEpub.com/,Highwire,administrative,
The Neuroscientist,1073-8584,1089-4098,1999-01,5,1,,,,nro,,full text,,SAGE,,SAGE Journals,host,http://nro.SAGEpub.com/,Highwire,administrative,
Theology,0040-571X,2044-2696,1999-01,102,805,,,,tjx,,full text,,SAGE,,SAGE Journals,host,http://tjx.SAGEpub.com/,Highwire,administrative,
Theology Today,0040-5736,2044-2556,1999-01,55,4,,,,ttj,,full text,,SAGE,,SAGE Journals,host,http://ttj.SAGEpub.com/,Highwire,administrative,
Topics in Early Childhood Special Education,0271-1214,1538-4845,1999-01,19,1,,,,tec,,full text,,SAGE,,SAGE Journals,host,http://tec.SAGEpub.com/,Highwire,administrative,
Toxicologic Pathology,0192-6233,1533-1601,1999-01,27,1,,,,tpx,,full text,,SAGE,,SAGE Journals,host,http://tpx.SAGEpub.com/,Highwire,administrative,
Transactions of the Institute of Measurement and Control,0142-3312,1477-0369,1999-01,21,1,,,,tim,,full text,,SAGE,,SAGE Journals,host,http://tim.SAGEpub.com/,Highwire,administrative,
Transfer:  European Review of Labour and Research,1024-2589,1996-7284,1999-01,5,01-Feb,,,,trs,,full text,,SAGE,,SAGE Journals,host,http://trs.SAGEpub.com/,Highwire,administrative,
Transformation: An International Journal of Holistic Mission Studies,0265-3788,1759-8931,1999-01,16,1,,,,trn,,full text,,SAGE,,SAGE Journals,host,http://trn.SAGEpub.com/,Highwire,administrative,
Trauma,1460-4086,1477-0350,1999-01,1,1,,,,tra,,full text,,SAGE,,SAGE Journals,host,http://tra.SAGEpub.com/,Highwire,administrative,
Traumatology,1534-7656,1085-9373,1999-01,5,1,,,,tmt,,full text,,SAGE,,SAGE Journals,host,http://tmt.SAGEpub.com/,Highwire,administrative,
UPDATE: Applications of Research in Music Education,8755-1233,1945-0109,1999-01,18,1,,,,upd,,full text,,SAGE,,SAGE Journals,host,http://upd.SAGEpub.com/,Highwire,administrative,
Urban Affairs Review,1078-0874,1552-8332,1999-01,34,3,,,,uar,,full text,,SAGE,,SAGE Journals,host,http://uar.SAGEpub.com/,Highwire,administrative,
Urban Education,0042-0859,1552-8340,1999-01,33,5,,,,uex,,full text,,SAGE,,SAGE Journals,host,http://uex.SAGEpub.com/,Highwire,administrative,
Urban Studies,0042-0980,1360-063X,1999-01,36,1,,,,usj,,full text,,SAGE,,SAGE Journals,host,http://usj.SAGEpub.com/,Highwire,administrative,
Vascular and Endovascular Surgery,1538-5744,1938-9116,1999-01,33,1,,,,ves,,full text,,SAGE,,SAGE Journals,host,http://ves.SAGEpub.com/,Highwire,administrative,
Veterinary Pathology,0300-9858,1544-2217,1999-01,36,1,,,,vet,,full text,,SAGE,,SAGE Journals,host,http://vet.SAGEpub.com/,Highwire,administrative,
Violence Against Women,1077-8012,1552-8448,1999-01,5,1,,,,vaw,,full text,,SAGE,,SAGE Journals,host,http://vaw.SAGEpub.com/,Highwire,administrative,
Vision,0972-2629,,1999-01,3,1,,,,vis,,full text,,SAGE,,SAGE Journals,host,http://vis.SAGEpub.com/,Highwire,administrative,
War in History,0968-3445,1477-0385,1999-01,6,1,,,,wih,,full text,,SAGE,,SAGE Journals,host,http://wih.SAGEpub.com/,Highwire,administrative,
Written Communication,0741-0883,1552-8472,1999-01,16,1,,,,wcx,,full text,,SAGE,,SAGE Journals,host,http://wcx.SAGEpub.com/,Highwire,administrative,
Youth & Society,0044-118X,1552-8499,1999-01,30,3,,,,yas,,full text,,SAGE,,SAGE Journals,host,http://yas.SAGEpub.com/,Highwire,administrative,
Advances in Developing Human Resources,1523-4223,1552-3055,1999-02,1,1,,,,adh,,full text,,SAGE,,SAGE Journals,host,http://adh.SAGEpub.com/,Highwire,administrative,
Affilia,0886-1099,1552-3020,1999-02,14,1,,,,aff,,full text,,SAGE,,SAGE Journals,host,http://aff.SAGEpub.com/,Highwire,administrative,
Biblical Theology Bulletin,0146-1079,1945-7596,1999-02,29,1,,,,btb,,full text,,SAGE,,SAGE Journals,host,http://btb.SAGEpub.com/,Highwire,administrative,
"Bulletin of Science, Technology & Society",0270-4676,1552-4183,1999-02,19,1,,,,bst,,full text,,SAGE,,SAGE Journals,host,http://bst.SAGEpub.com/,Highwire,administrative,
Child Language Teaching and Therapy,0265-6590,1477-0865,1999-02,15,1,,,,clt,,full text,,SAGE,,SAGE Journals,host,http://clt.SAGEpub.com/,Highwire,administrative,
Child Maltreatment,1077-5595,1552-6119,1999-02,4,1,,,,cmx,,full text,,SAGE,,SAGE Journals,host,http://cmx.SAGEpub.com/,Highwire,administrative,
Childhood,0907-5682,1461-7013,1999-02,6,1,,,,chd,,full text,,SAGE,,SAGE Journals,host,http://chd.SAGEpub.com/,Highwire,administrative,
China Report ,0009-4455,0973-063X,1999-02,35,1,,,,chr,,full text,,SAGE,,SAGE Journals,host,http://chr.SAGEpub.com/,Highwire,administrative,
Clinical Nursing Research,1054-7738,1552-3799,1999-02,8,1,,,,cnr,,full text,,SAGE,,SAGE Journals,host,http://cnr.SAGEpub.com/,Highwire,administrative,
Communication Research,0093-6502,1552-3810,1999-02,26,1,,,,crx,,full text,,SAGE,,SAGE Journals,host,http://crx.SAGEpub.com/,Highwire,administrative,
Comparative Political Studies,0010-4140,1552-3829,1999-02,32,1,,,,cps,,full text,,SAGE,,SAGE Journals,host,http://cps.SAGEpub.com/,Highwire,administrative,
Contributions to Indian Sociology,0069-9667,0973-0648,1999-02,33,01-Feb,,,,cis,,full text,,SAGE,,SAGE Journals,host,http://cis.SAGEpub.com/,Highwire,administrative,
Cornell Hospitality Quarterly,1938-9655,1938-9663,1999-02,40,1,,,,cqx,,full text,,SAGE,,SAGE Journals,host,http://cqx.SAGEpub.com/,Highwire,administrative,
Critical Social Policy,0261-0183,1461-703X,1999-02,19,1,,,,csp,,full text,,SAGE,,SAGE Journals,host,http://csp.SAGEpub.com/,Highwire,administrative,
Cross-Cultural Research,1069-3971,1552-3578,1999-02,33,1,,,,ccr,,full text,,SAGE,,SAGE Journals,host,http://ccr.SAGEpub.com/,Highwire,administrative,
Current Directions in Psychological Science,0963-7214,1467-8721,1999-02,8,1,,,,cdp,,full text,,SAGE,,SAGE Journals,host,http://cdp.SAGEpub.com/,Highwire,administrative,
Discourse Studies,1461-4456,1461-7080,1999-02,1,1,,,,dis,,full text,,SAGE,,SAGE Journals,host,http://dis.SAGEpub.com/,Highwire,administrative,
Economic and Industrial Democracy,0143-831X,1461-7099,1999-02,20,1,,,,eid,,full text,,SAGE,,SAGE Journals,host,http://eid.SAGEpub.com/,Highwire,administrative,
Economic Development Quarterly,0891-2424,1552-3543,1999-02,13,1,,,,edq,,full text,,SAGE,,SAGE Journals,host,http://edq.SAGEpub.com/,Highwire,administrative,
Educational Administration Quarterly,0013-161X,1552-3519,1999-02,35,1,,,,eaq,,full text,,SAGE,,SAGE Journals,host,http://eaq.SAGEpub.com/,Highwire,administrative,
Educational and Psychological Measurement,0013-1644,1552-3888,1999-02,59,1,,,,epm,,full text,,SAGE,,SAGE Journals,host,http://epm.SAGEpub.com/,Highwire,administrative,
European Journal of Social Theory,1368-4310,1461-7137,1999-02,2,1,,,,est,,full text,,SAGE,,SAGE Journals,host,http://est.SAGEpub.com/,Highwire,administrative,
European Journal of Women's Studies,1350-5068,1461-7420,1999-02,6,1,,,,ejw,,full text,,SAGE,,SAGE Journals,host,http://ejw.SAGEpub.com/,Highwire,administrative,
European Physical Education Review,1356-336X,1741-2749,1999-02,5,1,,,,epe,,full text,,SAGE,,SAGE Journals,host,http://epe.SAGEpub.com/,Highwire,administrative,
Evaluation Review,0193-841X,1552-3926,1999-02,23,1,,,,erx,,full text,,SAGE,,SAGE Journals,host,http://erx.SAGEpub.com/,Highwire,administrative,
Feminism & Psychology,0959-3535,1461-7161,1999-02,9,1,,,,fap,,full text,,SAGE,,SAGE Journals,host,http://fap.SAGEpub.com/,Highwire,administrative,
First Language,0142-7237,1740-2344,1999-02,19,55,,,,fla,,full text,,SAGE,,SAGE Journals,host,http://fla.SAGEpub.com/,Highwire,administrative,
French Cultural Studies,0957-1558,1740-2352,1999-02,10,28,,,,frc,,full text,,SAGE,,SAGE Journals,host,http://frc.SAGEpub.com/,Highwire,administrative,
Gender & Society,0891-2432,1552-3977,1999-02,13,1,,,,gas,,full text,,SAGE,,SAGE Journals,host,http://gas.SAGEpub.com/,Highwire,administrative,
Health Education & Behavior,1090-1981,1552-6127,1999-02,26,1,,,,heb,,full text,,SAGE,,SAGE Journals,host,http://heb.SAGEpub.com/,Highwire,administrative,
Hispanic Journal of Behavioral Sciences,0739-9863,1552-6364,1999-02,21,1,,,,hjb,,full text,,SAGE,,SAGE Journals,host,http://hjb.SAGEpub.com/,Highwire,administrative,
History of the Human Sciences,0952-6951,1461-720X,1999-02,12,1,,,,hhs,,full text,,SAGE,,SAGE Journals,host,http://hhs.SAGEpub.com/,Highwire,administrative,
Home Health Care Management & Practice,1084-8223,1552-6739,1999-02,11,2,,,,hhc,,full text,,SAGE,,SAGE Journals,host,http://hhc.SAGEpub.com/,Highwire,administrative,
Homicide Studies,1088-7679,1552-6720,1999-02,3,1,,,,hsx,,full text,,SAGE,,SAGE Journals,host,http://hsx.SAGEpub.com/,Highwire,administrative,
Innate Immunity,1753-4259,1753-4267,1999-02,5,01-Feb,,,,ini,,full text,,SAGE,,SAGE Journals,host,http://ini.SAGEpub.com/,Highwire,administrative,
International Communication Gazette,1748-0485,1748-0493,1999-02,61,1,,,,gaz,,full text,,SAGE,,SAGE Journals,host,http://gaz.SAGEpub.com/,Highwire,administrative,
International Journal of High Performance Computing Applications,1094-3420,1741-2846,1999-02,13,1,,,,hpc,,full text,,SAGE,,SAGE Journals,host,http://hpc.SAGEpub.com/,Highwire,administrative,
Journal of Aging and Health,0898-2643,1552-6887,1999-02,11,1,,,,jah,,full text,,SAGE,,SAGE Journals,host,http://jah.SAGEpub.com/,Highwire,administrative,
Journal of Biological Rhythms,0748-7304,1552-4531,1999-02,14,1,,,,jbr,,full text,,SAGE,,SAGE Journals,host,http://jbr.SAGEpub.com/,Highwire,administrative,
Journal of Biomolecular Screening,1087-0571,1552-454X,1999-02,4,1,,,,jbx,,full text,,SAGE,,SAGE Journals,host,http://jbx.SAGEpub.com/,Highwire,administrative,
Journal of Black Psychology,0095-7984,1552-4558,1999-02,25,1,,,,jbp,,full text,,SAGE,,SAGE Journals,host,http://jbp.SAGEpub.com/,Highwire,administrative,
Journal of Conflict Resolution,0022-0027,1552-8766,1999-02,43,1,,,,jcr,,full text,,SAGE,,SAGE Journals,host,http://jcr.SAGEpub.com/,Highwire,administrative,
Journal of Contemporary Criminal Justice,1043-9862,1552-5406,1999-02,15,1,,,,ccj,,full text,,SAGE,,SAGE Journals,host,http://ccj.SAGEpub.com/,Highwire,administrative,
Journal of European Social Policy,0958-9287,1461-7269,1999-02,9,1,,,,esp,,full text,,SAGE,,SAGE Journals,host,http://esp.SAGEpub.com/,Highwire,administrative,
Journal of Family Nursing,1074-8407,1552-549X,1999-02,5,1,,,,jfn,,full text,,SAGE,,SAGE Journals,host,http://jfn.SAGEpub.com/,Highwire,administrative,
Journal of Hand Surgery (European Volume),1753-1934,1532-2211,1999-02,24,1,,,,jhs,,full text,,SAGE,,SAGE Journals,host,http://jhs.SAGEpub.com/,Highwire,administrative,
Journal of Hospitality & Tourism Research,1096-3480,1557-7554,1999-02,23,1,,,,jht,,full text,,SAGE,,SAGE Journals,host,http://jht.SAGEpub.com/,Highwire,administrative,
Journal of Information Science,0165-5515,1741-6485,1999-02,25,1,,,,jis,,full text,,SAGE,,SAGE Journals,host,http://jis.SAGEpub.com/,Highwire,administrative,
Journal of Management,0149-2063,1557-1211,1999-02,25,1,,,,jom,,full text,,SAGE,,SAGE Journals,host,http://jom.SAGEpub.com/,Highwire,administrative,
Journal of Management Education,1052-5629,1552-6658,1999-02,23,1,,,,jme,,full text,,SAGE,,SAGE Journals,host,http://jme.SAGEpub.com/,Highwire,administrative,
Journal of Planning Literature,0885-4122,1552-6593,1999-02,13,3,,,,jpl,,full text,,SAGE,,SAGE Journals,host,http://jpl.SAGEpub.com/,Highwire,administrative,
Journal of Research in Crime and Delinquency,0022-4278,1552-731X,1999-02,36,1,,,,jrc,,full text,,SAGE,,SAGE Journals,host,http://jrc.SAGEpub.com/,Highwire,administrative,
Journal of School Nursing,1059-8405,1546-8364,1999-02,15,1,,,,jsn,,full text,,SAGE,,SAGE Journals,host,http://jsn.SAGEpub.com/,Highwire,administrative,
Journal of Service Research,1094-6705,1552-7379,1999-02,1,3,,,,jsr,,full text,,SAGE,,SAGE Journals,host,http://jsr.SAGEpub.com/,Highwire,administrative,
Journal of Social and Personal Relationships,0265-4075,1460-3608,1999-02,16,1,,,,spr,,full text,,SAGE,,SAGE Journals,host,http://spr.SAGEpub.com/,Highwire,administrative,
Journal of Sport and Social Issues,0193-7235,1552-7638,1999-02,23,1,,,,jss,,full text,,SAGE,,SAGE Journals,host,http://jss.SAGEpub.com/,Highwire,administrative,
Journal of the American Psychiatric Nurses Association,1078-3903,1532-5725,1999-02,5,1,,,,jap,,full text,,SAGE,,SAGE Journals,host,http://jap.SAGEpub.com/,Highwire,administrative,
Journal of Travel Research,0047-2875,1552-6763,1999-02,37,3,,,,jtr,,full text,,SAGE,,SAGE Journals,host,http://jtr.SAGEpub.com/,Highwire,administrative,
Language and Literature,0963-9470,1461-7293,1999-02,8,1,,,,lal,,full text,,SAGE,,SAGE Journals,host,http://lal.SAGEpub.com/,Highwire,administrative,
Management Communication Quarterly,0893-3189,1552-6798,1999-02,12,3,,,,mcq,,full text,,SAGE,,SAGE Journals,host,http://mcq.SAGEpub.com/,Highwire,administrative,
Multiple Sclerosis Journal,1352-4585,1477-0970,1999-02,5,1,,,,msj,,full text,,SAGE,,SAGE Journals,host,http://msj.SAGEpub.com/,Highwire,administrative,
Nutrition in Clinical Practice,0884-5336,1941-2452,1999-02,14,1,,,,ncp,,full text,,SAGE,,SAGE Journals,host,http://ncp.SAGEpub.com/,Highwire,administrative,
Organization,1350-5084,1461-7323,1999-02,6,1,,,,org,,full text,,SAGE,,SAGE Journals,host,http://org.SAGEpub.com/,Highwire,administrative,
Personality and Social Psychology Review,1088-8683,1532-7957,1999-02,3,1,,,,psr,,full text,,SAGE,,SAGE Journals,host,http://psr.SAGEpub.com/,Highwire,administrative,
Political Theory,0090-5917,1552-7476,1999-02,27,1,,,,ptx,,full text,,SAGE,,SAGE Journals,host,http://ptx.SAGEpub.com/,Highwire,administrative,
Rationality and Society,1043-4631,1461-7358,1999-02,11,1,,,,rss,,full text,,SAGE,,SAGE Journals,host,http://rss.SAGEpub.com/,Highwire,administrative,
School Psychology International,0143-0343,1461-7374,1999-02,20,1,,,,spi,,full text,,SAGE,,SAGE Journals,host,http://spi.SAGEpub.com/,Highwire,administrative,
Sexualities,1363-4607,1461-7382,1999-02,2,1,,,,sex,,full text,,SAGE,,SAGE Journals,host,http://sex.SAGEpub.com/,Highwire,administrative,
Small Group Research,1046-4964,1552-8278,1999-02,30,1,,,,sgr,,full text,,SAGE,,SAGE Journals,host,http://sgr.SAGEpub.com/,Highwire,administrative,
Social Science Computer Review,0894-4393,1552-8286,1999-02,17,1,,,,ssc,,full text,,SAGE,,SAGE Journals,host,http://ssc.SAGEpub.com/,Highwire,administrative,
