SO Name,NESLI2 Springer Option 1 Closed Consortium Agreement 2011_2012,,,,,,,,,,,,,,,,,,,
SO Identifier,springer_option1closed consortium agreement_2011_2012_Nesli2,,,,,,,,,,,,,,,,,,,
Provider,Springer ,,,,,,,,,,,,,,,,,,,
Package Identifier,Option 1 Closed Consortium Agreement,,,,,,,,,,,,,,,,,,,
Package Name,Option 1 Closed Consortium Agreement,,,,,,,,,,,,,,,,,,,
Agreement Term Start Year,2011,,,,,,,,,,,,,,,,,,,
Agreement Term End Year,2012,,,,,,,,,,,,,,,,,,,
Consortium,NESLI2,,,,,,,,,,,,,,,,,,,
Number of Proprietary_ID columns,0,,,,,,,,,,,,,,,,,,,
Number of Platforms listed,2,,,,,,,,,,,,,,,,,,,
publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name,DOI,platform_name,platform_role,platform_title_url,platform_name,platform_role,platform_title_url
Child and Youth Care Forum,1053-1890,1573-3319,1997,26,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1053-1890,Springer Link,administrative,
Children‘s Literature in Education,0045-6713,1573-1693,1997,28,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0045-6713,Springer Link,administrative,
Child's Nervous System,0256-7040,1433-0350,1997,13,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0256-7040,Springer Link,administrative,
China Ocean Engineering,0890-5487,Pending,2011,25,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0890-5487/,Springer Link,administrative,
China-EU Law Journal,1868-5153,1868-5161,2011,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1868-5153/,Springer Link,administrative,
Chinese Annals of Mathematics - Series B,0252-9599,1860-6261,2000,21,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0252-9599,Springer Link,administrative,
Chinese Geographical Science,1002-0063,1993-064X,1997,7,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1002-0063,Springer Link,administrative,
The Chinese-German Journal of Clinical Oncology,1610-1979,1613-9089,2002,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1610-1979,Springer Link,administrative,
Chinese Journal of Cancer Research,1000-9604,1993-0631,1997,9,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1000-9604,Springer Link,administrative,
Chinese Journal of Geochemistry,1000-9426,1993-0364,1997,16,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1000-9426,Springer Link,administrative,
Chinese Journal of Oceanology and Limnology,0254-4059,1993-5005,1997,15,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0254-4059,Springer Link,administrative,
Chinese Journal of Polymer Science,0256-7679,1439-6203,2010,28,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0256-7679,Springer Link,administrative,
Chinese Journal of Integrative Medicine,1672-0415,1993-0402,1997,3,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1672-0415,Springer Link,administrative,
Der Chirurg,0009-4722,1433-0385,1997,68,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0009-4722,Springer Link,administrative,
Chromatographia,0009-5893,1612-1112,1997,44,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0009-5893,Springer Link,administrative,
Chromosoma,0009-5915,1432-0886,1997,106,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0009-5915,Springer Link,administrative,
Chromosome Research,0967-3849,1573-6849,1997,5,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0967-3849,Springer Link,administrative,
"Circuits, Systems, and Signal Processing",0278-081X,1531-5878,1997,16,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0278-081X,Springer Link,administrative,
Clean Technologies and Environmental Policy,1618-954X,1618-9558,1999,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1618-954X,Springer Link,administrative,
Climate Dynamics,0930-7575,1432-0894,1997,13,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0930-7575,Springer Link,administrative,
Climatic Change,0165-0009,1573-1480,1997,35,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0165-0009,Springer Link,administrative,
Clinical Autonomic Research,0959-9851,1619-1560,1997,7,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0959-9851,Springer Link,administrative,
Clinical Child and Family Psychology Review,1096-4037,1573-2827,1998,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1096-4037,Springer Link,administrative,
Clinical and Experimental Medicine,1591-8890,1591-9528,2001,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1591-8890,Springer Link,administrative,
Clinical and Experimental Metastasis,0262-0898,1573-7276,1997,15,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0262-0898,Springer Link,administrative,
Clinical and Experimental Nephrology,1342-1751,1437-7799,1997,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1342-1751,Springer Link,administrative,
Clinical Journal of Gastroenterology,1865-7257,1865-7265,2008,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1865-7257,Springer Link,administrative,
Clinical Neuroradiology,0939-7116,1615-6706,1997,7,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0939-7116,Springer Link,administrative,
Klinische Neuroradiologie,0939-7116,,1997,7,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1869-1439,Springer Link,administrative,
Clinical Oral Investigations,1432-6981,1436-3771,1997,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1432-6981,Springer Link,administrative,
Clinical Orthopaedics and Related Research®,0009-921X,1528-1132,2008,466,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0009-921X,Springer Link,administrative,
Clinical Research in Cardiology,1861-0684,1861-0692,2006,95,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1861-0684,Springer Link,administrative,
Clinical Reviews in Allergy and Immunology,1080-0549,1559-0267,1997,15,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1080-0549,Springer Link,administrative,
Clinical Reviews in Bone and Mineral Metabolism,1534-8644,1559-0119,2002,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1534-8644,Springer Link,administrative,
Clinical Rheumatology,0770-3198,1434-9949,1997,16,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0770-3198,Springer Link,administrative,
Clinical Social Work Journal,0091-1674,1573-3343,1997,25,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0091-1674,Springer Link,administrative,
Clinical and Translational Oncology,1699-048X,1699-3055,2000,2,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1699-048X,Springer Link,administrative,
Cliometrica,1863-2505,1863-2513,2007,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1863-2505,Springer Link,administrative,
Cluster Computing,1386-7857,1573-7543,1998,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1386-7857,Springer Link,administrative,
"Cognition, Technology & Work",1435-5558,1435-5566,1999,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1435-5558,Springer Link,administrative,
"Cognitive, Affective, & Behaviorial Neuroscience",1530-7026,1531-135X,2001,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1530-7026/,Springer Link,administrative,
Cognitive Computation,1866-9956,1866-9964,2009,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1866-9956,Springer Link,administrative,
Cognitive Neurodynamics,1871-4080,1871-4099,2007,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1871-4080,Springer Link,administrative,
Cognitive Processing,1612-4782,1612-4790,2004,5,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1612-4782,Springer Link,administrative,
Cognitive Therapy and Research,0147-5916,1573-2819,1997,21,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0147-5916,Springer Link,administrative,
Coke and Chemistry,1068-364X,1934-8398,2007,50,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1068-364X,Springer Link,administrative,
Collectanea Mathematica,0010-0757,Pending,2008,59,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0010-0757/,Springer Link,administrative,
Colloid Journal,1061-933X,1608-3067,1997,59,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1061-933X,Springer Link,administrative,
Colloid & Polymer Science,0303-402X,1435-1536,1997,275,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0303-402X,Springer Link,administrative,
Côlon & Rectum,1951-6371,1951-638X,2007,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1951-6371,Springer Link,administrative,
Coloproctology,0174-2442,1615-6730,1997,19,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0174-2442,Springer Link,administrative,
Combinatorica,0209-9683,1439-6912,1997,17,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0209-9683,Springer Link,administrative,
"Combustion, Explosion, and Shock Waves",0010-5082,1573-8345,1997,33,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0010-5082,Springer Link,administrative,
Communications in Mathematical Physics,0010-3616,1432-0916,1997,182,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0010-3616,Springer Link,administrative,
Community Mental Health Journal,0010-3853,1573-2789,1997,33,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0010-3853,Springer Link,administrative,
Comparative Clinical Pathology,1618-5641,1618-565X,2002,11,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1618-5641,Springer Link,administrative,
Complex Analysis and Operator Theory,1661-8254,1661-8262,2007,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1661-8254,Springer Link,administrative,
Computational Complexity,1016-3328,1420-8954,1998,7,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1016-3328,Springer Link,administrative,
Computational Economics,0927-7099,1572-9974,1997,10,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0927-7099,Springer Link,administrative,
Computational Geosciences,1420-0597,1573-1499,1997,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1420-0597,Springer Link,administrative,
Computational Management Science,1619-697X,1619-6988,2004,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1619-697X,Springer Link,administrative,
Computational & Mathematical Organization Theory,1381-298X,1572-9346,1997,3,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1381-298X,Springer Link,administrative,
Computational Mathematics and Mathematical Physics,0965-5425,1555-6662,2006,46,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0965-5425,Springer Link,administrative,
Computational Mathematics and Modeling,1046-283X,1573-837X,1997,8,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1046-283X,Springer Link,administrative,
Computational Mechanics,0178-7675,1432-0924,1997,19,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0178-7675,Springer Link,administrative,
Computational Optimization and Applications,0926-6003,1573-2894,1997,7,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0926-6003,Springer Link,administrative,
Computational Statistics,0943-4062,1613-9658,1997,12,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0943-4062,Springer Link,administrative,
Computer Science - Research and Development,1865-2034,1865-2042,2009,23,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1865-2034,Springer Link,administrative,
Computer Supported Cooperative Work (CSCW),0925-9724,1573-7551,1997,6,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0925-9724,Springer Link,administrative,
Computing,0010-485X,1436-5057,1997,58,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0010-485X,Springer Link,administrative,
Computing and Visualization in Science,1432-9360,1433-0369,1997,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1432-9360,Springer Link,administrative,
Conservation Genetics,1566-0621,1572-9737,2000,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1566-0621,Springer Link,administrative,
Conservation Genetics Resources,1877-7252,1877-7260,2009,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1877-7252,Springer Link,administrative,
Constitutional Political Economy,1043-4062,1572-9966,1997,8,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1043-4062,Springer Link,administrative,
Constraints,1383-7133,1572-9354,1997,2,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1383-7133,Springer Link,administrative,
Constructive Approximation,0176-4276,1432-0940,1997,13,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0176-4276,Springer Link,administrative,
Contemporary Family Therapy,0892-2764,1573-3335,1997,19,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0892-2764,Springer Link,administrative,
Contemporary Islam,1872-0218,1872-0226,2007,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1872-0218,Springer Link,administrative,
Contemporary Jewry,0147-1694,1876-5165,1997,18,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0147-1694,Springer Link,administrative,
Contemporary Problems of Ecology,1995-4255,1995-4263,2008,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1995-4255,Springer Link,administrative,
Continental Philosophy Review,1387-2842,1573-1103,1998,31,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1387-2842,Springer Link,administrative,
Continuum Mechanics and Thermodynamics,0935-1175,1432-0959,1997,9,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0935-1175,Springer Link,administrative,
Contributions to Mineralogy and Petrology,0010-7999,1432-0967,1997,127,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0010-7999,Springer Link,administrative,
Controlling & Management,1614-1822,1864-5410,2007,51,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1614-1822,Springer Link,administrative,
Coral Reefs,0722-4028,1432-0975,1997,16,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0722-4028,Springer Link,administrative,
Cosmic Research,0010-9525,1608-3075,1997,35,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0010-9525,Springer Link,administrative,
"Crime, Law and Social Change",0925-4994,1573-0751,1997,27,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0925-4994,Springer Link,administrative,
Criminal Law Forum,1046-8374,1572-9850,1997,8,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1046-8374,Springer Link,administrative,
Criminal Law and Philosophy,1871-9791,1871-9805,2007,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1871-9791,Springer Link,administrative,
Critical Criminology,1205-8629,1572-9877,1997,8,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1205-8629,Springer Link,administrative,
Cryptography and Communications,1936-2447,1936-2455,2009,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1936-2447,Springer Link,administrative,
Crystallography Reports,1063-7745,1562-689X,2000,45,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1063-7745,Springer Link,administrative,
CSI Transactions on ICT,Pending,Pending,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
Cultural Studies of Science Education,1871-1502,1871-1510,2006,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1871-1502,Springer Link,administrative,
"Culture, Medicine and Psychiatry",0165-005X,1573-076X,1997,21,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0165-005X,Springer Link,administrative,
Current Allergy and Asthma Reports,1529-7322,1534-6315,2001,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1529-7322,Springer Link,administrative,
Current Atherosclerosis Reports,1523-3804,1534-6242,1999,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1523-3804,Springer Link,administrative,
Current Bladder Dysfunction Reports,1931-7212,1931-7220,2006,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1931-7212,Springer Link,administrative,
Current Breast Cancer Reports,1943-4588,1943-4596,2009,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1943-4588,Springer Link,administrative,
Current Cardiology Reports,1523-3782,1534-3170,1999,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1523-3782,Springer Link,administrative,
Current Cardiovascular Imaging Reports,1941-9066,1941-9074,2008,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1941-9066,Springer Link,administrative,
Current Cardiovascular Risk Reports,1932-9520,1932-9563,2007,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1932-9520,Springer Link,administrative,
Current Colorectal Cancer Reports,1556-3790,1556-3804,2005,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1556-3790,Springer Link,administrative,
Current Dermatology Reports,,2162-4933,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
Current Diabetes Reports,1534-4827,1539-0829,2001,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1534-4827,Springer Link,administrative,
Current Fungal Infection Reports,1936-3761,1936-377X,2007,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1936-3761,Springer Link,administrative,
Current Gastroenterology Reports,1522-8037,1534-312X,1999,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1522-8037,Springer Link,administrative,
Current Genetics,0172-8083,1432-0983,1997,31,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0172-8083,Springer Link,administrative,
Current Heart Failure Reports,1546-9530,1546-9549,2006,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1546-9530,Springer Link,administrative,
Current Hematologic Malignancy Reports,1558-8211,1558-822X,2006,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1558-8211,Springer Link,administrative,
Current Hepatitis Reports,1540-3416,1541-0706,2002,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1540-3416,Springer Link,administrative,
Current HIV/AIDS Reports,1548-3568,1548-3576,2004,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1548-3568,Springer Link,administrative,
Current Hypertension Reports,1522-6417,1534-3111,1999,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1522-6417,Springer Link,administrative,
Current Infectious Disease Reports,1523-3847,1534-3146,1999,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1523-3847,Springer Link,administrative,
Current Microbiology,0343-8651,1432-0991,1997,34,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0343-8651,Springer Link,administrative,
Current Neurology and Neuroscience Reports,1528-4042,1534-6293,2001,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1528-4042,Springer Link,administrative,
Current Nutrition Reports,,2161-3311,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
Current Obesity Reports,,2162-4968,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
Current Obstetrics and Gynecology Reports,,2161-3303,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
Current Oncology Reports,1523-3790,1534-6269,1999,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1523-3790,Springer Link,administrative,
Current Osteoporosis Reports,1544-1873,1544-2241,2003,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1544-1873,Springer Link,administrative,
Current Pain and Headache Reports,1531-3433,1534-3081,1997,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1531-3433,Springer Link,administrative,
Current Psychiatry Reports,1523-3812,1535-1645,1999,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1523-3812,Springer Link,administrative,
Current Psychology,1046-1310,1936-4733,1997,16,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1046-1310,Springer Link,administrative,
Current Respiratory Care Reports,,2161-332X,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
Current Reviews in Musculoskeletal Medicine,1935-973X,1935-9748,2008,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1935-973x/,Springer Link,administrative,
Current Rheumatology Reports,1523-3774,1534-6307,1999,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1523-3774,Springer Link,administrative,
Current Translational Geriatrics & Experimental Gerontology Reports,,2162-4941,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
Current Treatment Options in Cardiovascular Medicine,1092-8464,1534-3189,1999,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1092-8464,Springer Link,administrative,
Current Treatment Options in Oncology,1527-2729,1534-6277,2000,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1527-2729,Springer Link,administrative,
Current Treatment Options in Neurology,1092-8480,1534-3138,1999,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1092-8480,Springer Link,administrative,
Current Urology Reports,1527-2737,1534-6285,2000,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1527-2737,Springer Link,administrative,
Cybernetics and Systems Analysis,1060-0396,1573-8337,1997,33,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1060-0396,Springer Link,administrative,
Cytology and Genetics,0095-4527,1934-9440,2007,41,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0095-4527,Springer Link,administrative,
Cytotechnology,0920-9069,1573-0778,1997,23,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0920-9069,Springer Link,administrative,
Czechoslovak Mathematical Journal,0011-4642,1572-9141,1997,47,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0011-4642,Springer Link,administrative,
Dairy Science & Technology,1958-5586,1958-5594,2008,88,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1958-5586/,Springer Link,administrative,
Dao,1540-3009,1569-7274,2001,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1540-3009,Springer Link,administrative,
Data Mining and Knowledge Discovery,1384-5810,1573-756X,1997,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1384-5810,Springer Link,administrative,
Datenbank-Spektrum,1618-2162,1610-1995,2010,10,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1618-2162,Springer Link,administrative,
Datenschutz und Datensicherheit - DuD,1614-0702,1862-2607,2006,30,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1614-0702,Springer Link,administrative,
Decisions in Economics and Finance,1593-8883,1129-6569,1997,20,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1593-8883,Springer Link,administrative,
Demography,0070-3370,1533-7790,1997,34,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0070-3370/,Springer Link,administrative,
Design Automation for Embedded Systems,0929-5585,1572-8080,1997,2,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0929-5585,Springer Link,administrative,
"Designs, Codes and Cryptography",0925-1022,1573-7586,1997,10,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0925-1022,Springer Link,administrative,
Development Genes and Evolution,0949-944X,1432-041X,1997,207,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0949-944X,Springer Link,administrative,
DFZ - Der Freie Zahnarzt,0340-1766,2190-3824,2010,54,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0340-1766/,Springer Link,administrative,
Der Diabetologe,1860-9716,1860-9724,2005,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1860-9716,Springer Link,administrative,
Diabetologia,0012-186X,1432-0428,1997,40,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0012-186X,Springer Link,administrative,
Diabetology International,2190-1678,2190-1686,2010,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/2190-1678/,Springer Link,administrative,
Dialectical Anthropology,0304-4092,1573-0786,1997,22,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0304-4092,Springer Link,administrative,
Differential Equations,0012-2661,1608-3083,1997,33,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0012-2661,Springer Link,administrative,
Differential Equations and Dynamical Systems,0971-3514,0974-6870,2008,16,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0971-3514,Springer Link,administrative,
Digestive Diseases and Sciences,0163-2116,1573-2568,1997,42,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0163-2116,Springer Link,administrative,
Discrete and Computational Geometry,0179-5376,1432-0444,1997,17,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0179-5376,Springer Link,administrative,
Discrete Event Dynamic Systems,0924-6703,1573-7594,1997,7,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0924-6703,Springer Link,administrative,
Distributed Computing,0178-2770,1432-0452,1997,11,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0178-2770,Springer Link,administrative,
Distributed and Parallel Databases,0926-8782,1573-7578,1997,5,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0926-8782,Springer Link,administrative,
Documenta Ophthalmologica,0012-4486,1573-2622,1997,93,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0012-4486,Springer Link,administrative,
Doklady Biochemistry and Biophysics,1607-6729,1608-3091,1997,352,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1607-6729,Springer Link,administrative,
Doklady Biological Sciences,0012-4966,1608-3105,1997,352,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0012-4966,Springer Link,administrative,
Doklady Chemistry,0012-5008,1608-3113,1997,352,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0012-5008,Springer Link,administrative,
Doklady Earth Sciences,1028-334X,1531-8354,2006,406,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1028-334X,Springer Link,administrative,
Doklady Mathematics,1064-5624,1531-8362,2006,73,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1064-5624,Springer Link,administrative,
Doklady Physical Chemistry,0012-5016,1608-3121,1997,352,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0012-5016,Springer Link,administrative,
Doklady Physics,1028-3358,1562-6903,2000,45,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1028-3358,Springer Link,administrative,
Douleur et Analgésie,1011-288X,1951-6398,1997,10,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1011-288X,Springer Link,administrative,
Drug Delivery and Translational Research,2190-393X,2190-3948,2011,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/2190-393x/,Springer Link,administrative,
Dynamic Games and Applications,2153-0785,2153-0793,2011,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/2153-0785/,Springer Link,administrative,
Dysphagia,0179-051X,1432-0460,1997,12,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0179-051X,Springer Link,administrative,
e & i Elektrotechnik und Informationstechnik,0932-383X,1613-7620,1997,114,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0932-383X,Springer Link,administrative,
Early Childhood Education Journal,1082-3301,1573-1707,1997,25,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1082-3301,Springer Link,administrative,
"Earth, Moon, and Planets",0167-9295,1573-0794,1997,76,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0167-9295,Springer Link,administrative,
Earth Science Informatics,1865-0473,1865-0481,2008,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1865-0473,Springer Link,administrative,
Earthquake Engineering and Engineering Vibration,1671-3664,1993-503X,2002,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1671-3664,Springer Link,administrative,
Earthquake Science,1674-4519,1867-8777,2009,22,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1674-4519,Springer Link,administrative,
