SO Name,NESLI2 Wiley Online Library Social Sciences and Humanities 2012_2014,,,,,,,,,,,,,,,,,,,
SO Identifier,wiley_SSH Collection_2012_2014_Nesli2,,,,,,,,,,,,,,,,,,,
Provider,Wiley,,,,,,,,,,,,,,,,,,,
Package Identifier,Social Sciences and Humanities,,,,,,,,,,,,,,,,,,,
Package Name,Social Sciences and Humanities,,,,,,,,,,,,,,,,,,,
Agreement Term Start Year,2012,,,,,,,,,,,,,,,,,,,
Agreement Term End Year,2014,,,,,,,,,,,,,,,,,,,
Consortium,NESLI2,,,,,,,,,,,,,,,,,,,
Number of Proprietary_ID columns,0,,,,,,,,,,,,,,,,,,,
Number of Platforms listed,2,,,,,,,,,,,,,,,,,,,
publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name,DOI,platform_name,platform_role,platform_title_url,platform_name,platform_role,platform_title_url
JOURNAL OF FORECASTING,0277-6693,1099-131X,1997,,,,,,,,,,,10.1002/(ISSN)1099-131X,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-131X,Wiley Online Library,administrative,
JOURNAL OF INTERNATIONAL DEVELOPMENT,0954-1748,1099-1328,1997,,,,,,,,,,,10.1002/(ISSN)1099-1328,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1328,Wiley Online Library,administrative,
JOURNAL OF MULTI CRITERIA DECISION ANALYSIS,1057-9214,1099-1360,1997,,,,,,,,,,,10.1002/(ISSN)1099-1360,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1360,Wiley Online Library,administrative,
JOURNAL OF ORGANIZATIONAL BEHAVIOR,0894-3796,1099-1379,1997,,,,,,,,,,,10.1002/(ISSN)1099-1379,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1379,Wiley Online Library,administrative,
JOURNAL OF POLICY ANALYSIS AND MANAGEMENT,0276-8739,1520-6688,1997,,,,,,,,,,,10.1002/(ISSN)1520-6688,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1520-6688,Wiley Online Library,administrative,
JOURNAL OF THE HISTORY OF THE BEHAVIORAL SCIENCES,0022-5061,1520-6696,1997,,,,,,,,,,,10.1002/(ISSN)1520-6696,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1520-6696,Wiley Online Library,administrative,
LATIN AMERICAN POLITICS AND SOCIETY,1531-426X,1548-2456,1997,,,,,,,,,,,10.1111/(ISSN)1548-2456,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1548-2456,Wiley Online Library,administrative,
MANAGERIAL AND DECISION ECONOMICS,0143-6570,1099-1468,1997,,,,,,,,,,,10.1002/(ISSN)1099-1468,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1468,Wiley Online Library,administrative,
PSYCHOLOGY & MARKETING,0742-6046,1520-6793,1997,,,,,,,,,,,10.1002/(ISSN)1520-6793,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1520-6793,Wiley Online Library,administrative,
PSYCHOLOGY IN THE SCHOOLS,0033-3085,1520-6807,1997,,,,,,,,,,,10.1002/(ISSN)1520-6807,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1520-6807,Wiley Online Library,administrative,
