@subscriber_role:=rdv_id
12
@jusplogin :=idns_id
90
@jusp:=idns_id
87
rdv_value	core_start_year	core_end_year	id_value	id_value	tipp_id
Electronic	2012	2014	200480	lee	1206
Electronic	2012	2014	201061	lee	1207
Electronic	2012	2014	200008	lee	1211
Electronic	2012	2014	200009	lee	1213
Electronic	2012	2014	200935	lee	1215
Electronic	2012	2014	201956	lee	1216
Electronic	2012	2014	200012	lee	1217
Electronic	2012	2014	201206	lee	1219
Electronic	2012	2014	200001	lee	1234
Electronic	2012	2014	200028	lee	1254
Electronic	2012	2014	201610	lee	1260
Electronic	2012	2014	200035	lee	1266
Electronic	2012	2014	200036	lee	1267
Electronic	2012	2014	200788	lee	1268
Electronic	2012	2014	200425	lee	1271
Electronic	2012	2014	200415	lee	1272
Electronic	2012	2014	200543	lee	1274
Electronic	2012	2014	200417	lee	1279
Electronic	2012	2014	201643	lee	1280
Electronic	2012	2014	200995	lee	1282
Electronic	2012	2014	201602	lee	1287
Electronic	2012	2014	200038	lee	1293
Electronic	2012	2014	200040	lee	1298
Electronic	2012	2014	200748	lee	1299
Electronic	2012	2014	201245	lee	1305
Electronic	2012	2014	201582	lee	1322
Electronic	2012	2014	200048	lee	1324
Electronic	2012	2014	200052	lee	1328
Electronic	2012	2014	201847	lee	1247
Electronic	2012	2014	201114	lee	1342
Electronic	2012	2014	201439	lee	1347
Electronic	2012	2014	200266	lee	1353
Electronic	2012	2014	200600	lee	1356
Electronic	2012	2014	200065	lee	1359
Electronic	2012	2014	200069	lee	1362
Electronic	2012	2014	200875	lee	1365
Electronic	2012	2014	201663	lee	1371
Electronic	2012	2014	200729	lee	1377
Electronic	2012	2014	200515	lee	1378
Electronic	2012	2014	200072	lee	1379
Electronic	2012	2014	200610	lee	1380
Electronic	2012	2014	200073	lee	1381
Electronic	2012	2014	200076	lee	1383
Electronic	2012	2014	201550	lee	1384
Electronic	2012	2014	200077	lee	1385
Electronic	2012	2014	201535	lee	1386
Electronic	2012	2014	201271	lee	1387
Electronic	2012	2014	200078	lee	1388
Electronic	2012	2014	201583	lee	1389
Electronic	2012	2014	200081	lee	1390
Electronic	2012	2014	200634	lee	1391
Electronic	2012	2014	200516	lee	1392
Electronic	2012	2014	201132	lee	1393
Electronic	2012	2014	200084	lee	1394
Electronic	2012	2014	200732	lee	1396
Electronic	2012	2014	201191	lee	1401
Electronic	2012	2014	201202	lee	1402
Electronic	2012	2014	201154	lee	1403
Electronic	2012	2014	200087	lee	1404
Electronic	2012	2014	200089	lee	1408
Electronic	2012	2014	200091	lee	1409
Electronic	2012	2014	200092	lee	1410
Electronic	2012	2014	202004	lee	1411
Electronic	2012	2014	200094	lee	1412
Electronic	2012	2014	201949	lee	1421
Electronic	2012	2014	201111	lee	1426
Electronic	2012	2014	201138	lee	1430
Electronic	2012	2014	200100	lee	1432
Electronic	2012	2014	201969	lee	1433
Electronic	2012	2014	200724	lee	1434
Electronic	2012	2014	200736	lee	1445
Electronic	2012	2014	200102	lee	1446
Electronic	2012	2014	200703	lee	1451
Electronic	2012	2014	201054	lee	1455
Electronic	2012	2014	200787	lee	1463
Electronic	2012	2014	201698	lee	1466
Electronic	2012	2014	201291	lee	1468
Electronic	2012	2014	201993	lee	1469
Electronic	2012	2014	200710	lee	1471
Electronic	2012	2014	201809	lee	1473
Electronic	2012	2014	200552	lee	1477
Electronic	2012	2014	201454	lee	1478
Electronic	2012	2014	202081	lee	1484
Electronic	2012	2014	200996	lee	1485
Electronic	2012	2014	201859	lee	1490
Electronic	2012	2014	201204	lee	1492
Electronic	2012	2014	201160	lee	1498
Electronic	2012	2014	200108	lee	1501
Electronic	2012	2014	200980	lee	1504
Electronic	2012	2014	201876	lee	1515
Electronic	2012	2014	200115	lee	1523
Electronic	2012	2014	201122	lee	1525
Electronic	2012	2014	202090	lee	1526
Electronic	2012	2014	201332	lee	1527
Electronic	2012	2014	200117	lee	1528
Electronic	2012	2014	200910	lee	1534
Electronic	2012	2014	200119	lee	1536
Electronic	2012	2014	200774	lee	1543
Electronic	2012	2014	201571	lee	1545
Electronic	2012	2014	201198	lee	1550
Electronic	2012	2014	200595	lee	1551
Electronic	2012	2014	201060	lee	1554
Electronic	2012	2014	200737	lee	1555
Electronic	2012	2014	200122	lee	1560
Electronic	2012	2014	200123	lee	1561
Electronic	2012	2014	200848	lee	1563
Electronic	2012	2014	200938	lee	1565
Electronic	2012	2014	200636	lee	1566
Electronic	2012	2014	200126	lee	1567
Electronic	2012	2014	200876	lee	1569
Electronic	2012	2014	200850	lee	1580
Electronic	2012	2014	200130	lee	1581
Electronic	1998	2014	201206	hud	424
Electronic	2000	2014	201684	hud	464
Electronic	1993	2014	200875	hud	463
Electronic	2012	2014	201208	hud	558
Electronic	2012	2014	201517	hud	565
Electronic	2012	2014	201119	hud	575
Electronic	2012	2014	201957	hud	979
Electronic	2012	2014	201183	hud	1004
Electronic	2012	2014	200181	hud	786
Electronic	2012	2014	200746	hud	585
Electronic	2012	2014	200204	hud	593
Electronic	2012	2014	201185	hud	598
Electronic	2012	2014	200220	hud	612
Electronic	2012	2014	201135	hud	614
Electronic	2012	2014	201209	hud	624
Electronic	2012	2014	201694	hud	683
Electronic	2005	2014	201211	hud	371
Electronic	1997	2014	201548	hud	378
Electronic	1987	2014	201547	hud	1011
Electronic	2003	2014	201166	hud	986
Electronic	1988	2014	200536	hud	392
Electronic	2012	2014	200497	hud	726
Electronic	2012	2014	200995	hud	5709
Electronic	1980	2014	200495	hud	5718
Electronic	1981	2014	200515	hud	5743
Electronic	1998	2014	200610	hud	5744
Electronic	1991	2014	200073	hud	5745
Electronic	2012	2014	201535	hud	5749
Electronic	1990	2014	201271	hud	5750
Electronic	1965	2014	200081	hud	5753
Electronic	1981	2014	200516	hud	5755
Electronic	2012	2014	200732	hud	5758
Electronic	1990	2014	201154	hud	5764
Electronic	1992	2014	201191	hud	5762
Electronic	2012	2014	201138	hud	5774
Electronic	2012	2014	200100	hud	5776
Electronic	2012	2014	201969	hud	5777
Electronic	2012	2014	201710	hud	5775
Electronic	2012	2014	201545	hud	5773
Electronic	2012	2014	201123	hud	5779
Electronic	2012	2014	200787	hud	5786
Electronic	2012	2014	201193	hud	5799
Electronic	2001	2014	201160	hud	5800
Electronic	2012	2014	200107	hud	5801
Electronic	2012	2014	201798	hud	5802
Electronic	2012	2014	201693	hud	5815
Electronic	2012	2014	200626	hud	5828
Electronic	1995	2014	200123	hud	5830
Electronic	2012	2014	200636	hud	5835
Electronic	2012	2014	200129	hud	5840
Electronic	2009	2014	200130	hud	5843
Electronic	2012	2014	200850	hud	5842
Electronic	2012	2014	201260	hud	5845
Electronic	2012	2014	200496	hud	5851
Electronic	1975	2014	200400	hud	5856
Electronic	2012	2014	200137	hud	5861
Electronic	2012	2014	200642	hud	5864
Electronic	2012	2014	200401	hud	5865
Electronic	2012	2014	200509	hud	5868
Electronic	1994	2014	201141	hud	5872
Electronic	2012	2014	201126	hud	5890
Electronic	1923	2014	201117	hud	5891
Electronic	1912	2014	200162	hud	5892
Electronic	2012	2014	201716	hud	5894
Electronic	2012	2014	201555	hud	5927
Electronic	2012	2014	201474	hud	5926
Electronic	2012	2014	200183	hud	5935
Electronic	2012	2014	201222	hud	5940
Electronic	2012	2014	200209	hud	5943
Electronic	2012	2014	201554	hud	5952
Electronic	2012	2014	200730	hud	5955
Electronic	2012	2014	200433	hud	5962
Electronic	2012	2014	201300	hud	5961
Electronic	2012	2014	200545	hud	5976
Electronic	2012	2014	200614	hud	5987
Electronic	2012	2014	200236	hud	6000
Electronic	2012	2014	200749	hud	6001
Electronic	2006	2014	201745	hud	6004
Electronic	2009	2014	200490	hud	6011
Electronic	2012	2014	201556	hud	6019
Electronic	2012	2014	201201	hud	5981
Electronic	2005	2014	201103	hud	6035
Electronic	2001	2014	201539	hud	6036
Electronic	2012	2014	201923	hud	6040
Electronic	1982	2014	200612	hud	6060
Electronic	2012	2014	201536	hud	6062
Electronic	1989	2014	200645	hud	6077
Electronic	2012	2014	200303	hud	6096
Electronic	2012	2014	200319	hud	6111
Electronic	1955	2014	200324	hud	6126
Electronic	2012	2014	201942	hud	6130
Electronic	2012	2014	200346	hud	6157
Electronic	2012	2014	200513	hud	6162
Electronic	2012	2014	200500	hud	6167
Electronic	1983	2014	200507	hud	6170
Electronic	1991	2014	200647	hud	6176
Electronic	1994	2014	201216	hud	6177
Electronic	2012	2014	200060	hud	6181
Electronic	1996	2014	200207	hud	6208
Electronic	2012	2014	200083	hud	6185
Electronic	2012	2014	200124	hud	6193
Electronic	2012	2014	200628	hud	6202
Electronic	2012	2014	200196	hud	6207
Electronic	2012	2014	200243	hud	6216
Electronic	2012	2014	200223	hud	6214
Electronic	1937	2014	200277	hud	6225
Electronic	2012	2014	200317	hud	6229
Electronic	2012	2014	200355	hud	6234
Electronic	2013	2013	5597	sus	21110
Electronic	2012	2014	201893	lee	18145
Electronic	2012	2014	201893	lee	18145
Electronic	1958	2015	6657	hud	21759
Electronic	2012	2015	6620	hud	21761
Electronic	1965	2015	6625	hud	21767
Electronic	2010	2015	6636	hud	21778
Electronic	2012	2015	6639	hud	21781
Electronic	2012	2015	6641	hud	21782
Electronic	2013	2013	6670	lei	21865
Electronic	2008	2013	6736	lsb	21943
Electronic	2013	2013	6738	lsb	21946
Electronic	2008	2013	6761	lsb	21972
Electronic	2013	2013	1809	hud	41941
Electronic	1991	2013	15	hud	41956
Electronic	2013	2013	2069	hud	42008
Electronic	2013	2013	1025	hud	42038
Electronic	1996	2013	2115	hud	42085
Electronic	1977	2013	92	hud	42130
Electronic	1974	2013	133	hud	42212
Electronic	2013	2013	1780	hud	42234
Electronic	1986	2013	965	hud	42256
Electronic	1996	2013	1503	hud	42281
Electronic	1995	2013	168	hud	42326
Electronic	2005	2013	4486	hud	42344
Electronic	1994	2013	3573	hud	42380
Electronic	2013	2013	2276	hud	42393
Electronic	1986	2013	1132	hud	42407
Electronic	2013	2013	1810	hud	42422
Electronic	2013	2013	3028	hud	42434
Electronic	1980	2013	932	hud	42486
Electronic	2013	2013	3062	hud	42506
Electronic	2013	2013	4179	hud	42561
Electronic	1994	2013	1926	hud	42596
Electronic	2000	2013	2156	hud	42608
Electronic	2005	2013	3906	hud	42646
Electronic	1994	2013	1232	hud	42701
Electronic	1999	2013	2699	hud	42708
Electronic	1993	2012	2708	hud	42719
Electronic	2013	2013	2038	hud	42721
Electronic	1995	2011	1733	hud	42722
Electronic	1996	2013	2645	hud	42723
Electronic	1993	2013	2811	hud	42751
Electronic	1991	2013	1374	hud	42788
Electronic	2013	2013	315	hud	42830
Electronic	2013	2013	1923	hud	42833
Electronic	2013	2013	1729	hud	42839
Electronic	1988	2013	1723	hud	42844
Electronic	2013	2013	2656	hud	42836
Electronic	1985	2013	1197	hud	42853
Electronic	1994	2013	2792	hud	42857
Electronic	2008	2013	4533	hud	42865
Electronic	2000	2013	3932	hud	42868
Electronic	2013	2013	2031	hud	42884
Electronic	2013	2013	2107	hud	42885
Electronic	1995	2013	1210	hud	42889
Electronic	2013	2013	1580	hud	42896
Electronic	1994	2013	3243	hud	42897
Electronic	1985	2013	349	hud	42923
Electronic	2013	2013	5020	hud	42926
Electronic	1985	2013	1184	hud	42939
Electronic	2013	2013	2848	hud	42982
Electronic	2013	2013	406	hud	43154
Electronic	1998	2013	4972	hud	43164
Electronic	1985	2013	1585	hud	43184
Electronic	1985	2013	2070	hud	43194
Electronic	1997	2013	3532	hud	43215
Electronic	2013	2013	3312	hud	43216
Electronic	2002	2013	4001	hud	43226
Electronic	1996	2013	3334	hud	43245
Electronic	1973	2013	845	hud	43276
Electronic	1969	2013	448	hud	43277
Electronic	1985	2013	2054	hud	43279
Electronic	2013	2013	2797	hud	43330
Electronic	1993	2013	2813	hud	43333
Electronic	2013	2013	11465	hud	43305
Electronic	2013	2013	1478	hud	43359
Electronic	1972	2013	494	hud	43385
Electronic	1990	2013	3017	hud	43390
Electronic	1995	2013	3537	hud	43391
Electronic	1990	2013	1464	hud	43418
Electronic	1988	2013	2144	hud	43420
Electronic	1976	2013	521	hud	43454
Electronic	1989	2013	923	hud	43460
Electronic	1990	2013	1490	hud	43462
Electronic	1995	2013	1442	hud	43543
Electronic	2001	2013	3959	hud	43542
Electronic	1995	2013	566	hud	43582
Electronic	1990	2013	3930	hud	43647
Electronic	1988	2013	595	hud	43660
Electronic	1987	2013	919	hud	43688
Electronic	1997	2013	1825	hud	43738
Electronic	2003	2013	2839	hud	43773
Electronic	1987	2013	2173	hud	43777
Electronic	1999	2013	2022	hud	43829
Electronic	2005	2013	2050	hud	43963
Electronic	1994	2013	2168	hud	43985
Electronic	1991	2013	2730	hud	43991
Electronic	1993	2013	3196	hud	44006
Electronic	1994	2013	2785	hud	44019
Electronic	1995	2013	2832	hud	44024
Electronic	2013	2013	3152	hud	44028
Electronic	2013	2013	1450	hud	44048
Electronic	2013	2013	2823	hud	44065
Electronic	1983	2013	2831	hud	44074
Electronic	2013	2013	1178	hud	44075
Electronic	2013	2013	1236	hud	44082
Electronic	2013	2013	2816	hud	44084
Electronic	2013	2013	3956	hud	44085
Electronic	2013	2013	1101	hud	44089
Electronic	2012	2014	200516	lsb	16895
Electronic	2012	2014	201138	lsb	16937
Electronic	2012	2014	200100	lsb	16939
Electronic	2012	2014	201545	lsb	16936
Electronic	2012	2014	200724	lsb	16941
Electronic	2012	2014	201123	lsb	16942
Electronic	2012	2014	200787	lsb	16972
Electronic	2012	2014	200108	lsb	17010
Electronic	2012	2014	201122	lsb	17034
Electronic	2012	2014	200910	lsb	17043
Electronic	2012	2014	201843	lsb	17113
Electronic	2012	2014	201182	lsb	17116
Electronic	2012	2014	201440	lsb	17128
Electronic	2012	2014	201208	lsb	17231
Electronic	2012	2014	201645	lsb	17330
Electronic	2012	2014	201669	lsb	17334
Electronic	2012	2014	201957	lsb	17338
Electronic	2012	2014	200181	lsb	17358
Electronic	2012	2014	200209	lsb	17379
Electronic	2012	2014	200746	lsb	17386
Electronic	2012	2014	201407	lsb	18130
Electronic	2012	2014	201185	lsb	17427
Electronic	2012	2014	200440	lsb	17431
Electronic	2012	2014	200638	lsb	17438
Electronic	2012	2014	201135	lsb	17479
Electronic	2012	2014	200614	lsb	17492
Electronic	2012	2014	200227	lsb	17497
Electronic	2012	2014	201209	lsb	17517
Electronic	2012	2014	201239	lsb	17526
Electronic	2012	2014	201522	lsb	17544
Electronic	2012	2014	201823	lsb	17489
Electronic	2012	2014	201255	lsb	17574
Electronic	2012	2014	201970	lsb	18137
Electronic	2012	2014	201284	lsb	17727
Electronic	2012	2014	201561	lsb	17735
Electronic	2012	2014	201166	lsb	17837
Electronic	2012	2014	201349	lsb	17845
Electronic	2012	2014	200628	lsb	17994
Electronic	2012	2014	200207	lsb	18001
Electronic	2012	2014	201178	lsb	18068
Electronic	2013	2013	12915	por	36552
Electronic	2013	2013	12919	por	36555
Electronic	2013	2013	12930	por	36564
Electronic	2013	2013	12950	por	36580
Electronic	2013	2013	12952	por	36582
Electronic	2013	2013	12963	por	36589
Electronic	2013	2013	12965	por	36591
Electronic	2013	2013	12986	por	36600
Electronic	2013	2013	143	por	36606
Electronic	2013	2013	13003	por	36611
Electronic	2013	2013	13004	por	36613
Electronic	2013	2013	13020	por	36628
Electronic	2013	2013	13022	por	36630
Electronic	2013	2013	13025	por	36632
Electronic	2013	2013	13027	por	36635
Electronic	2013	2013	13037	por	36646
Electronic	2013	2013	13046	por	36653
Electronic	2013	2013	13050	por	36657
Electronic	2013	2013	13067	por	36680
Electronic	2013	2013	5768	por	36681
Electronic	2013	2013	13072	por	36683
Electronic	2013	2013	13081	por	36690
Electronic	2013	2013	13086	por	36695
Electronic	2013	2013	13095	por	36701
Electronic	2013	2013	13101	por	36705
Electronic	2013	2013	13109	por	36707
Electronic	2013	2013	13122	por	36718
Electronic	2013	2013	13128	por	36722
Electronic	2013	2013	13139	por	36737
Electronic	2013	2013	13138	por	36736
Electronic	2013	2013	13143	por	36741
Electronic	2013	2013	13149	por	36747
Electronic	2013	2013	13151	por	36749
Electronic	2013	2013	13168	por	36763
Electronic	2013	2013	13201	por	36791
Electronic	2013	2013	13176	por	36771
Electronic	2013	2013	13177	por	36772
Electronic	2013	2013	13186	por	36781
Electronic	2013	2013	13209	por	36800
Electronic	2013	2013	13213	por	36803
Electronic	2013	2013	13222	por	36808
Electronic	2013	2013	13227	por	36813
Electronic	2013	2013	13230	por	36816
Electronic	2013	2013	12983	por	36821
Electronic	2013	2013	13092	por	36832
Electronic	2013	2013	13114	por	36835
Electronic	2013	2013	13137	por	36840
Electronic	2013	2013	13244	por	36855
Electronic	2013	2013	12940	por	36572
Electronic	2013	2013	10373	por	22586
Electronic	2013	2013	9963	por	22653
Electronic	2004	2013	5669	lee	26712
Electronic	1983	2013	5687	lee	26715
Electronic	2008	2013	9404	lee	26717
Electronic	2000	2013	5896	lee	26734
Electronic	2000	2013	5941	lee	26742
Electronic	2000	2013	5996	lee	26743
Electronic	2011	2013	9424	lee	26744
Electronic	2013	2013	9708	sus	24718
Electronic	2013	2013	10879	sus	25277
Electronic	2013	2013	10885	sus	25386
Electronic	2012	2013	1713	por	2866
Electronic	2012	2013	1353	por	2879
Electronic	2012	2013	959	por	2882
Electronic	2012	2013	2026	por	2890
Electronic	2012	2013	1463	por	2894
Electronic	2012	2013	3601	por	2895
Electronic	2012	2013	4886	por	2902
Electronic	2012	2013	1510	por	2903
Electronic	2012	2013	1509	por	2909
Electronic	2012	2013	1507	por	2910
Electronic	2012	2013	6449	por	3020
Electronic	2012	2013	115	por	3025
Electronic	2012	2013	5397	por	3027
Electronic	2012	2014	200875	bed	54422
Electronic	2012	2014	201182	bed	54690
Electronic	2012	2014	201499	bed	54910
Electronic	2012	2014	201135	bed	55065
Electronic	2012	2014	201754	bed	55094
Electronic	2012	2014	201758	bed	55108
Electronic	2012	2014	201255	bed	55169
Electronic	2012	2014	200497	bed	55568
Electronic	2012	2014	200221	bed	55059
Electronic	2012	2014	200515	bed	54435
Electronic	2012	2014	200610	bed	54437
Electronic	2012	2014	200073	bed	54438
Electronic	2012	2014	201550	bed	54441
Electronic	2012	2014	200081	bed	54448
Electronic	2012	2014	200516	bed	54450
Electronic	2012	2014	200509	bed	54740
Electronic	2012	2014	201474	bed	54928
Electronic	2012	2014	200730	bed	55000
Electronic	2012	2014	201194	bed	55111
Electronic	2012	2014	200262	bed	55200
Electronic	2012	2014	201539	bed	55210
Electronic	2012	2014	200350	bed	55280
Electronic	2012	2014	201712	bed	55456
Electronic	2012	2014	200213	bed	55611
Electronic	2012	2014	201690	bed	55147
Electronic	2013	2013	782	hud	32481
Electronic	2013	2013	2957	hud	31918
Electronic	1977	2013	5394	hud	32254
Electronic	1981	2013	2660	hud	62853
Electronic	1975	2013	1719	hud	62852
Electronic	1999	2013	271	hud	62859
Electronic	1988	2013	1519	hud	62860
Electronic	2000	2013	274	hud	62861
Electronic	1988	2013	5060	hud	62863
Electronic	1976	2013	3579	hud	62864
Electronic	1995	2013	6453	hud	62868
Electronic	1989	2013	2672	hud	62870
Electronic	1998	2013	5819	hud	62874
Electronic	1967	2013	538	hud	62884
Electronic	1980	2013	931	hud	62887
Electronic	1995	2013	575	hud	62888
Electronic	1970	2013	658	hud	62891
Electronic	1995	2013	234	hud	62897
Electronic	1975	2013	539	hud	62903
Electronic	2001	2013	2694	hud	62909
Electronic	1972	2013	1717	hud	62916
Electronic	1989	2013	2677	hud	62926
Electronic	1993	2013	2824	hud	62932
Electronic	1983	2013	946	hud	62933
Electronic	2007	2013	4515	hud	62934
Electronic	1972	2013	121	hud	62937
Electronic	2012	2013	1547	hud	62821
Electronic	2005	2013	1512	hud	62840
Electronic	1991	2013	172	hud	62762
Electronic	1996	2013	2761	hud	62768
Electronic	1965	2013	568	hud	62779
Electronic	1986	2013	1494	hud	62780
Electronic	2004	2013	574	hud	62781
Electronic	1973	2013	6456	hud	62789
Electronic	1999	2013	11697	hud	62796
Electronic	1971	2013	743	hud	62801
Electronic	1972	2013	5397	hud	62804
Electronic	2012	2012	12400	ssu	16642
Electronic	2012	2012	12435	ssu	16648
Electronic	2012	2012	7462	ssu	16645
Electronic	2012	2012	12401	ssu	16643
Electronic	2013	2013	7562	ssu	26619
Electronic	2013	2013	2431	ssu	27246
Electronic	2013	2013	12915	ssu	37328
Electronic	2013	2013	12950	ssu	37362
Electronic	2013	2013	12965	ssu	37375
Electronic	2013	2013	12983	ssu	37629
Electronic	2013	2013	13022	ssu	37420
Electronic	2013	2013	13081	ssu	37490
Electronic	2013	2013	13115	ssu	37646
Electronic	2013	2013	13168	ssu	37571
Electronic	2013	2013	13178	ssu	37581
Electronic	2013	2013	13186	ssu	37589
Electronic	2013	2013	13226	ssu	37620
Electronic	2013	2013	13227	ssu	37621
Electronic	2013	2013	332	ssu	37464
Electronic	2013	2013	5691	ssu	26658
Electronic	2013	2013	5735	ssu	26664
Electronic	2013	2013	14255	ssu	26674
Electronic	2013	2013	5957	ssu	26686
Electronic	2013	2013	9410	ssu	26724
Electronic	2013	2013	1025	bed	42038
Electronic	2013	2013	2115	bed	42085
Electronic	2013	2013	4486	bed	42344
Electronic	2013	2013	1496	bed	42385
Electronic	2013	2013	1798	bed	42399
Electronic	2013	2013	1132	bed	42407
Electronic	2013	2013	3028	bed	42434
Electronic	2013	2013	1196	bed	42477
Electronic	2013	2013	4476	bed	42505
Electronic	2013	2013	1465	bed	42664
Electronic	2013	2013	2811	bed	42751
Electronic	2013	2013	1201	bed	42811
Electronic	2013	2013	1923	bed	42833
Electronic	2013	2013	2792	bed	42857
Electronic	2013	2013	2843	bed	42860
Electronic	2013	2013	4533	bed	42865
Electronic	2013	2013	1580	bed	42896
Electronic	2013	2013	1514	bed	42905
Electronic	2013	2013	990	bed	42908
Electronic	2013	2013	349	bed	42923
Electronic	2013	2013	5020	bed	42926
Electronic	2013	2013	1468	bed	42935
Electronic	2013	2013	1184	bed	42939
Electronic	2013	2013	2066	bed	42972
Electronic	2013	2013	2848	bed	42982
Electronic	2013	2013	1909	bed	43007
Electronic	2013	2013	3567	bed	43016
Electronic	2013	2013	2114	bed	43019
Electronic	2013	2013	1685	bed	43120
Electronic	2013	2013	4972	bed	43164
Electronic	2013	2013	3140	bed	43165
Electronic	2013	2013	2125	bed	43238
Electronic	2013	2013	1900	bed	43259
Electronic	2013	2013	3889	bed	43282
Electronic	2013	2013	2813	bed	43333
Electronic	2013	2013	3346	bed	43348
Electronic	2013	2013	3017	bed	43390
Electronic	2013	2013	3537	bed	43391
Electronic	2013	2013	1490	bed	43462
Electronic	2013	2013	2191	bed	43501
Electronic	2013	2013	3959	bed	43542
Electronic	2013	2013	1442	bed	43543
Electronic	2013	2013	1704	bed	43556
Electronic	2013	2013	1343	bed	43623
Electronic	2013	2013	3930	bed	43647
Electronic	2013	2013	840	bed	43691
Electronic	2013	2013	3941	bed	43733
Electronic	2013	2013	2460	bed	43892
Electronic	2013	2013	2168	bed	43985
Electronic	2013	2013	2785	bed	44019
Electronic	2013	2013	1450	bed	44048
Electronic	2013	2013	2831	bed	44074
Electronic	2013	2013	1178	bed	44075
Electronic	2013	2013	2816	bed	44084
Electronic	2013	2013	1101	bed	44089
Electronic	2013	2013	6757	bed	21970
Electronic	2013	2013	1010	bed	22217
Electronic	2013	2013	7032	bed	22269
Electronic	2013	2013	7123	bed	22356
Electronic	2013	2013	7131	bed	22365
Electronic	2013	2013	7212	bed	22482
Electronic	2013	2013	7237	bed	22511
Electronic	2013	2013	7238	bed	22512
Electronic	2014	2014	6568	ssu	79774
Electronic	2012	2012	11960	ssu	14280
Electronic	2012	2012	1925	ssu	14262
Electronic	2013	2013	5981	ssu	36407
Electronic	2013	2013	5870	ssu	36266
Electronic	2013	2013	5689	ssu	36514
Electronic	2013	2013	5589	ssu	35955
Electronic	2013	2013	4492	ssu	67726
Electronic	2013	2013	6450	ssu	67634
Electronic	2013	2013	172	ssu	67629
Electronic	2013	2013	1717	ssu	67700
Electronic	2013	2013	2761	ssu	67699
Electronic	2013	2013	2677	ssu	67745
Electronic	2013	2013	2720	ssu	67679
Electronic	2013	2013	2672	ssu	67742
Electronic	2013	2013	3247	ssu	67867
Electronic	2013	2013	955	ssu	67875
Electronic	2013	2013	4515	ssu	67835
Electronic	2013	2013	658	ssu	67863
Electronic	2013	2013	946	ssu	67829
Electronic	2013	2013	1494	ssu	67830
Electronic	2013	2013	2824	ssu	67801
Electronic	2013	2013	2689	ssu	67781
Electronic	2013	2013	180	ssu	67890
Electronic	2013	2013	6452	ssu	67927
Electronic	2013	2013	121	ssu	67884
Electronic	2013	2013	743	ssu	67885
Electronic	2014	2014	14947	ssu	79798
Electronic	2014	2014	5846	ssu	79799
Electronic	2014	2014	14287	ssu	79800
Electronic	2014	2014	13457	ssu	79805
Electronic	2013	2013	10892	ssu	56069
Electronic	2013	2013	9796	ssu	56068
Electronic	2013	2013	9506	ssu	56126
Electronic	2013	2013	9795	ssu	56067
Electronic	2013	2013	9655	ssu	56241
Electronic	2013	2013	9521	ssu	56361
Electronic	2013	2013	10512	ssu	56317
Electronic	2013	2013	9663	ssu	56364
Electronic	2013	2013	9978	ssu	56365
Electronic	2013	2013	9518	ssu	56351
Electronic	2013	2013	9806	ssu	56523
Electronic	2013	2013	9928	ssu	56366
Electronic	2013	2013	10621	ssu	56384
Electronic	2013	2013	10519	ssu	56383
Electronic	2013	2013	9527	ssu	56420
Electronic	2013	2013	9982	ssu	56422
Electronic	2013	2013	10521	ssu	56390
Electronic	2013	2013	10520	ssu	56389
Electronic	2013	2013	9990	ssu	56456
Electronic	2013	2013	9855	ssu	56503
Electronic	2013	2013	10525	ssu	56536
Electronic	2013	2013	9672	ssu	56515
Electronic	2013	2013	9812	ssu	56482
Electronic	2013	2013	9538	ssu	56415
Electronic	2013	2013	10526	ssu	56586
Electronic	2013	2013	10014	ssu	56639
Electronic	2013	2013	9816	ssu	56612
Electronic	2013	2013	9542	ssu	56601
Electronic	2013	2013	10017	ssu	56659
Electronic	2013	2013	10531	ssu	56682
Electronic	2013	2013	9934	ssu	56741
Electronic	2013	2013	10535	ssu	56797
Electronic	2013	2013	10658	ssu	56878
Electronic	2013	2013	10829	ssu	56859
Electronic	2013	2013	10657	ssu	56857
Electronic	2013	2013	10029	ssu	56784
Electronic	2013	2013	7598	ssu	56785
Electronic	2013	2013	9556	ssu	56978
Electronic	2013	2013	10043	ssu	56933
Electronic	2013	2013	10830	ssu	56888
Electronic	2013	2013	9868	ssu	56946
Electronic	2013	2013	9833	ssu	57032
Electronic	2013	2013	10544	ssu	57033
Electronic	2013	2013	9832	ssu	57751
Electronic	2013	2013	9719	ssu	57112
Electronic	2013	2013	10548	ssu	57093
Electronic	2013	2013	10840	ssu	57170
Electronic	2013	2013	10769	ssu	57117
Electronic	2013	2013	11082	ssu	57186
Electronic	2013	2013	10807	ssu	57185
Electronic	2013	2013	10835	ssu	56677
Electronic	2013	2013	9835	ssu	57417
Electronic	2013	2013	10842	ssu	57214
Electronic	2013	2013	9836	ssu	57237
Electronic	2013	2013	10454	ssu	57299
Electronic	2013	2013	9582	ssu	57305
Electronic	2013	2013	10554	ssu	57301
Electronic	2013	2013	10068	ssu	57335
Electronic	2013	2013	9946	ssu	57389
Electronic	2013	2013	10555	ssu	57349
Electronic	2013	2013	10559	ssu	57441
Electronic	2013	2013	10558	ssu	57440
Electronic	2013	2013	9750	ssu	57425
Electronic	2013	2013	10078	ssu	57437
Electronic	2013	2013	10777	ssu	57403
Electronic	2013	2013	9748	ssu	57423
Electronic	2013	2013	9749	ssu	57424
Electronic	2013	2013	10850	ssu	57595
Electronic	2013	2013	10851	ssu	57596
Electronic	2013	2013	10781	ssu	57553
